Vardas         Pavarde        Galutinis (vid.)
vardas6568     pavarde6568      8.2
vardas6570     pavarde6570     7.32
vardas6572     pavarde6572     5.96
vardas6575     pavarde6575     7.12
vardas6576     pavarde6576     6.72
vardas6577     pavarde6577     6.36
vardas6580     pavarde6580     6.16
vardas6581     pavarde6581     5.36
vardas6583     pavarde6583      6.4
vardas6584     pavarde6584     7.64
vardas6585     pavarde6585     7.52
vardas6586     pavarde6586     6.76
vardas6587     pavarde6587     6.52
vardas6589     pavarde6589     6.72
vardas6590     pavarde6590     5.84
vardas6592     pavarde6592     8.64
vardas6593     pavarde6593     5.04
vardas6595     pavarde6595     6.32
vardas6596     pavarde6596     6.68
vardas6598     pavarde6598      6.4
vardas6599     pavarde6599     6.44
vardas6600     pavarde6600     8.24
vardas6602     pavarde6602     5.64
vardas6603     pavarde6603     6.76
vardas6605     pavarde6605      7.6
vardas6606     pavarde6606     7.24
vardas6607     pavarde6607     8.48
vardas6610     pavarde6610        8
vardas6611     pavarde6611     7.16
vardas6612     pavarde6612     5.92
vardas6613     pavarde6613      7.8
vardas6614     pavarde6614      8.2
vardas6618     pavarde6618     5.36
vardas6621     pavarde6621     7.36
vardas6622     pavarde6622     6.44
vardas6624     pavarde6624     6.84
vardas6626     pavarde6626     5.88
vardas6628     pavarde6628     7.04
vardas6629     pavarde6629     7.64
vardas6630     pavarde6630      6.4
vardas6633     pavarde6633     7.64
vardas6634     pavarde6634     8.48
vardas6635     pavarde6635     5.72
vardas6637     pavarde6637     5.36
vardas6639     pavarde6639     8.24
vardas6640     pavarde6640     7.88
vardas6642     pavarde6642     5.92
vardas6643     pavarde6643     6.16
vardas6644     pavarde6644        5
vardas6645     pavarde6645     6.84
vardas6646     pavarde6646      5.8
vardas6647     pavarde6647     7.04
vardas6648     pavarde6648     5.96
vardas6650     pavarde6650      8.8
vardas6652     pavarde6652     8.24
vardas6656     pavarde6656     5.84
vardas6657     pavarde6657     5.48
vardas6659     pavarde6659     5.84
vardas6660     pavarde6660     8.32
vardas6661     pavarde6661     5.72
vardas6664     pavarde6664     8.48
vardas6665     pavarde6665     7.32
vardas6668     pavarde6668     5.64
vardas6669     pavarde6669     5.52
vardas6670     pavarde6670     7.48
vardas6671     pavarde6671     8.12
vardas6672     pavarde6672     5.16
vardas6674     pavarde6674     6.92
vardas6675     pavarde6675     7.52
vardas6676     pavarde6676      5.6
vardas6677     pavarde6677        7
vardas6678     pavarde6678     6.52
vardas6679     pavarde6679     6.04
vardas6682     pavarde6682     6.96
vardas6683     pavarde6683        5
vardas6685     pavarde6685        6
vardas6688     pavarde6688     6.12
vardas6689     pavarde6689     5.76
vardas6690     pavarde6690     5.84
vardas6691     pavarde6691     5.28
vardas6693     pavarde6693     5.16
vardas6698     pavarde6698      6.8
vardas6701     pavarde6701      5.2
vardas6704     pavarde6704     5.88
vardas6706     pavarde6706        7
vardas6707     pavarde6707     6.92
vardas6708     pavarde6708      7.4
vardas6709     pavarde6709     7.96
vardas6710     pavarde6710     5.56
vardas6711     pavarde6711     5.52
vardas6712     pavarde6712      5.6
vardas6713     pavarde6713     6.64
vardas6714     pavarde6714     7.72
vardas6718     pavarde6718        5
vardas6719     pavarde6719     5.44
vardas6720     pavarde6720     7.76
vardas6723     pavarde6723     8.64
vardas6724     pavarde6724      6.8
vardas6725     pavarde6725     6.64
vardas6726     pavarde6726     6.04
vardas6728     pavarde6728     7.36
vardas6729     pavarde6729     7.48
vardas6731     pavarde6731     5.24
vardas6732     pavarde6732     8.24
vardas6733     pavarde6733     5.72
vardas6734     pavarde6734     7.68
vardas6736     pavarde6736     6.08
vardas6739     pavarde6739     6.68
vardas6741     pavarde6741     9.04
vardas6742     pavarde6742     7.64
vardas6745     pavarde6745     7.16
vardas6746     pavarde6746     6.72
vardas6748     pavarde6748     5.96
vardas6749     pavarde6749     5.48
vardas6751     pavarde6751     6.96
vardas6752     pavarde6752     6.16
vardas6754     pavarde6754     9.04
vardas6755     pavarde6755     8.16
vardas6757     pavarde6757     5.12
vardas6758     pavarde6758        7
vardas6759     pavarde6759     5.04
vardas6761     pavarde6761     5.76
vardas6765     pavarde6765     7.48
vardas6768     pavarde6768     6.12
vardas6769     pavarde6769      6.2
vardas6770     pavarde6770     7.48
vardas6771     pavarde6771     5.08
vardas6773     pavarde6773     7.16
vardas6778     pavarde6778     6.96
vardas6779     pavarde6779     6.08
vardas6780     pavarde6780      6.6
vardas6782     pavarde6782     7.08
vardas6784     pavarde6784      7.6
vardas6785     pavarde6785     7.88
vardas6786     pavarde6786     8.08
vardas6788     pavarde6788     6.76
vardas6789     pavarde6789     6.76
vardas6790     pavarde6790     5.92
vardas6792     pavarde6792     6.96
vardas6797     pavarde6797      5.6
vardas6800     pavarde6800     6.84
vardas6802     pavarde6802     8.72
vardas6803     pavarde6803     5.52
vardas6804     pavarde6804     6.92
vardas6805     pavarde6805     6.16
vardas6806     pavarde6806        6
vardas6807     pavarde6807      7.4
vardas6809     pavarde6809      6.4
vardas6810     pavarde6810     8.88
vardas6811     pavarde6811     5.84
vardas6815     pavarde6815     6.52
vardas6816     pavarde6816      5.6
vardas6821     pavarde6821     6.32
vardas6822     pavarde6822     7.68
vardas6825     pavarde6825      8.2
vardas6826     pavarde6826     6.32
vardas6827     pavarde6827      5.4
vardas6828     pavarde6828     5.32
vardas6829     pavarde6829      8.2
vardas6831     pavarde6831     7.48
vardas6832     pavarde6832     6.52
vardas6833     pavarde6833     7.24
vardas6834     pavarde6834     6.96
vardas6835     pavarde6835      8.4
vardas6836     pavarde6836     7.32
vardas6837     pavarde6837     5.32
vardas6838     pavarde6838     8.04
vardas6839     pavarde6839     7.16
vardas6840     pavarde6840     5.44
vardas6842     pavarde6842     8.12
vardas6844     pavarde6844     7.12
vardas6845     pavarde6845     5.52
vardas6847     pavarde6847     6.12
vardas6848     pavarde6848      7.6
vardas6849     pavarde6849     6.92
vardas6851     pavarde6851     7.64
vardas6855     pavarde6855     6.16
vardas6856     pavarde6856     7.76
vardas6860     pavarde6860     6.68
vardas6862     pavarde6862      6.6
vardas6863     pavarde6863     5.36
vardas6869     pavarde6869      7.8
vardas6871     pavarde6871     7.16
vardas6872     pavarde6872      6.4
vardas6873     pavarde6873     6.64
vardas6874     pavarde6874     6.84
vardas6875     pavarde6875     5.64
vardas6876     pavarde6876     6.92
vardas6879     pavarde6879     8.56
vardas6884     pavarde6884     5.36
vardas6885     pavarde6885     5.32
vardas6889     pavarde6889     6.44
vardas6891     pavarde6891     5.64
vardas6893     pavarde6893     6.76
vardas6895     pavarde6895      7.8
vardas6896     pavarde6896     7.44
vardas6899     pavarde6899     7.12
vardas6902     pavarde6902     5.92
vardas6903     pavarde6903     6.44
vardas6904     pavarde6904     5.68
vardas6906     pavarde6906     5.68
vardas6907     pavarde6907     8.64
vardas6910     pavarde6910        6
vardas6912     pavarde6912     6.64
vardas6915     pavarde6915     5.28
vardas6916     pavarde6916        8
vardas6918     pavarde6918     7.08
vardas6919     pavarde6919        7
vardas6920     pavarde6920     5.28
vardas6922     pavarde6922     6.68
vardas6925     pavarde6925     7.48
vardas6928     pavarde6928     5.68
vardas6929     pavarde6929      6.6
vardas6933     pavarde6933     5.12
vardas6935     pavarde6935     5.16
vardas6941     pavarde6941     6.88
vardas6945     pavarde6945     6.56
vardas6946     pavarde6946     7.52
vardas6948     pavarde6948     8.32
vardas6949     pavarde6949      6.8
vardas6950     pavarde6950     5.44
vardas6951     pavarde6951      5.4
vardas6953     pavarde6953     5.52
vardas6954     pavarde6954     6.84
vardas6958     pavarde6958     7.36
vardas6959     pavarde6959     7.36
vardas6961     pavarde6961     5.68
vardas6962     pavarde6962     8.48
vardas6964     pavarde6964     7.84
vardas6965     pavarde6965        7
vardas6966     pavarde6966     5.36
vardas6969     pavarde6969     6.96
vardas6973     pavarde6973     9.36
vardas6974     pavarde6974     6.12
vardas6976     pavarde6976     6.08
vardas6977     pavarde6977     7.24
vardas6981     pavarde6981     7.52
vardas6982     pavarde6982     5.96
vardas6983     pavarde6983     6.32
vardas6984     pavarde6984     7.04
vardas6985     pavarde6985      7.4
vardas6986     pavarde6986      7.8
vardas6988     pavarde6988     7.84
vardas6990     pavarde6990     6.44
vardas6991     pavarde6991     8.24
vardas6993     pavarde6993     6.84
vardas6996     pavarde6996     5.32
vardas6997     pavarde6997     5.24
vardas6998     pavarde6998     5.36
vardas7000     pavarde7000     7.56
vardas7001     pavarde7001     7.48
vardas7002     pavarde7002     7.76
vardas7003     pavarde7003     7.36
vardas7005     pavarde7005     6.68
vardas7008     pavarde7008     8.16
vardas7009     pavarde7009     5.12
vardas7011     pavarde7011     7.16
vardas7012     pavarde7012      7.2
vardas7015     pavarde7015     7.64
vardas7017     pavarde7017     6.16
vardas7018     pavarde7018     7.92
vardas7020     pavarde7020        5
vardas7022     pavarde7022     6.16
vardas7024     pavarde7024     6.68
vardas7025     pavarde7025      8.8
vardas7027     pavarde7027     7.28
vardas7028     pavarde7028      6.4
vardas7029     pavarde7029     5.68
vardas7030     pavarde7030     7.32
vardas7031     pavarde7031        8
vardas7032     pavarde7032     6.88
vardas7033     pavarde7033      6.8
vardas7035     pavarde7035        7
vardas7036     pavarde7036     6.96
vardas7038     pavarde7038     7.64
vardas7039     pavarde7039     8.12
vardas7041     pavarde7041     6.36
vardas7042     pavarde7042     5.88
vardas7043     pavarde7043     7.64
vardas7044     pavarde7044     5.88
vardas7045     pavarde7045     5.04
vardas7047     pavarde7047     7.76
vardas7048     pavarde7048     7.96
vardas7049     pavarde7049      8.8
vardas7052     pavarde7052      5.6
vardas7053     pavarde7053     5.48
vardas7057     pavarde7057     7.28
vardas7058     pavarde7058     5.04
vardas7059     pavarde7059     7.36
vardas7060     pavarde7060     5.52
vardas7062     pavarde7062     7.24
vardas7063     pavarde7063      7.2
vardas7064     pavarde7064     8.64
vardas7065     pavarde7065     5.36
vardas7067     pavarde7067     5.76
vardas7072     pavarde7072      6.4
vardas7074     pavarde7074     5.56
vardas7075     pavarde7075     8.16
vardas7076     pavarde7076     7.04
vardas7083     pavarde7083     7.48
vardas7084     pavarde7084     5.92
vardas7085     pavarde7085     9.52
vardas7087     pavarde7087     5.08
vardas7088     pavarde7088        5
vardas7091     pavarde7091      7.4
vardas7092     pavarde7092     7.12
vardas7093     pavarde7093      7.6
vardas7095     pavarde7095        5
vardas7097     pavarde7097     7.12
vardas7100     pavarde7100     5.88
vardas7101     pavarde7101     8.32
vardas7104     pavarde7104     8.88
vardas7105     pavarde7105      5.8
vardas7106     pavarde7106     5.48
vardas7107     pavarde7107     7.08
vardas7108     pavarde7108     7.64
vardas7109     pavarde7109     9.04
vardas7110     pavarde7110     5.44
vardas7112     pavarde7112     6.96
vardas7114     pavarde7114      5.8
vardas7116     pavarde7116     7.88
vardas7121     pavarde7121        6
vardas7122     pavarde7122     7.28
vardas7123     pavarde7123     5.88
vardas7125     pavarde7125     5.84
vardas7129     pavarde7129     7.36
vardas7130     pavarde7130     9.52
vardas7133     pavarde7133     8.24
vardas7134     pavarde7134      5.6
vardas7137     pavarde7137     5.48
vardas7138     pavarde7138     8.52
vardas7139     pavarde7139     8.88
vardas7141     pavarde7141      5.6
vardas7143     pavarde7143      6.4
vardas7147     pavarde7147     6.68
vardas7148     pavarde7148     7.56
vardas7150     pavarde7150     6.96
vardas7152     pavarde7152     5.72
vardas7153     pavarde7153      6.8
vardas7154     pavarde7154      6.2
vardas7155     pavarde7155     7.16
vardas7157     pavarde7157     7.04
vardas7159     pavarde7159     6.68
vardas7160     pavarde7160     5.92
vardas7162     pavarde7162        7
vardas7165     pavarde7165     5.48
vardas7168     pavarde7168     6.04
vardas7169     pavarde7169     7.64
vardas7171     pavarde7171     7.56
vardas7173     pavarde7173     6.16
vardas7176     pavarde7176     8.36
vardas7177     pavarde7177     7.12
vardas7178     pavarde7178     7.48
vardas7179     pavarde7179     7.16
vardas7182     pavarde7182     6.56
vardas7187     pavarde7187      8.4
vardas7189     pavarde7189     9.44
vardas7190     pavarde7190     7.08
vardas7191     pavarde7191     8.48
vardas7193     pavarde7193     5.64
vardas7194     pavarde7194     5.52
vardas7195     pavarde7195     6.04
vardas7198     pavarde7198      5.8
vardas7201     pavarde7201     6.72
vardas7202     pavarde7202     7.76
vardas7204     pavarde7204     7.84
vardas7208     pavarde7208     7.12
vardas7209     pavarde7209     5.16
vardas7210     pavarde7210     5.72
vardas7211     pavarde7211     6.24
vardas7212     pavarde7212     7.68
vardas7215     pavarde7215     6.08
vardas7218     pavarde7218     7.56
vardas7219     pavarde7219      8.8
vardas7220     pavarde7220     7.32
vardas7221     pavarde7221     5.52
vardas7222     pavarde7222     5.88
vardas7224     pavarde7224     7.72
vardas7227     pavarde7227     6.64
vardas7228     pavarde7228     7.44
vardas7229     pavarde7229     7.12
vardas7230     pavarde7230     5.44
vardas7231     pavarde7231     6.72
vardas7232     pavarde7232     6.56
vardas7233     pavarde7233     6.44
vardas7234     pavarde7234     5.64
vardas7235     pavarde7235     8.48
vardas7236     pavarde7236     8.64
vardas7240     pavarde7240     5.52
vardas7241     pavarde7241     5.84
vardas7242     pavarde7242     8.56
