Vardas         Pavarde        Galutinis (vid.)
vardas36368    pavarde36368    5.88
vardas36370    pavarde36370    7.12
vardas36372    pavarde36372    5.24
vardas36374    pavarde36374    5.44
vardas36376    pavarde36376    5.52
vardas36379    pavarde36379     8.8
vardas36380    pavarde36380    7.64
vardas36381    pavarde36381    7.08
vardas36385    pavarde36385    7.04
vardas36386    pavarde36386    5.16
vardas36389    pavarde36389    6.28
vardas36390    pavarde36390    6.24
vardas36392    pavarde36392    7.44
vardas36393    pavarde36393    7.84
vardas36394    pavarde36394    7.64
vardas36395    pavarde36395    7.08
vardas36397    pavarde36397    5.56
vardas36401    pavarde36401    6.68
vardas36404    pavarde36404    5.44
vardas36405    pavarde36405    7.24
vardas36406    pavarde36406    6.08
vardas36407    pavarde36407    5.96
vardas36408    pavarde36408    5.24
vardas36409    pavarde36409    6.12
vardas36410    pavarde36410     7.8
vardas36411    pavarde36411    6.68
vardas36412    pavarde36412    8.48
vardas36413    pavarde36413    6.08
vardas36415    pavarde36415    6.48
vardas36420    pavarde36420    6.04
vardas36422    pavarde36422     5.4
vardas36424    pavarde36424    6.16
vardas36426    pavarde36426     6.6
vardas36428    pavarde36428    7.24
vardas36429    pavarde36429       6
vardas36430    pavarde36430    6.88
vardas36431    pavarde36431    6.88
vardas36432    pavarde36432     6.8
vardas36434    pavarde36434    7.92
vardas36435    pavarde36435    9.04
vardas36436    pavarde36436    7.96
vardas36438    pavarde36438    5.08
vardas36441    pavarde36441    5.76
vardas36444    pavarde36444    5.04
vardas36445    pavarde36445    8.88
vardas36446    pavarde36446    7.04
vardas36448    pavarde36448    6.88
vardas36449    pavarde36449    6.16
vardas36453    pavarde36453    5.92
vardas36455    pavarde36455    8.92
vardas36456    pavarde36456    6.96
vardas36457    pavarde36457    8.16
vardas36461    pavarde36461    7.88
vardas36462    pavarde36462    5.64
vardas36463    pavarde36463    5.52
vardas36464    pavarde36464    5.08
vardas36466    pavarde36466    7.44
vardas36467    pavarde36467    7.44
vardas36469    pavarde36469    8.24
vardas36470    pavarde36470    5.56
vardas36471    pavarde36471    7.36
vardas36472    pavarde36472    7.16
vardas36475    pavarde36475    7.64
vardas36476    pavarde36476    5.36
vardas36477    pavarde36477       5
vardas36478    pavarde36478     8.4
vardas36479    pavarde36479     8.4
vardas36480    pavarde36480    5.76
vardas36481    pavarde36481    5.32
vardas36484    pavarde36484     5.6
vardas36487    pavarde36487    7.88
vardas36488    pavarde36488    6.64
vardas36489    pavarde36489    5.04
vardas36490    pavarde36490     7.4
vardas36491    pavarde36491    8.72
vardas36492    pavarde36492     6.2
vardas36493    pavarde36493     6.4
vardas36494    pavarde36494    5.44
vardas36495    pavarde36495    7.08
vardas36496    pavarde36496     6.4
vardas36497    pavarde36497    7.72
vardas36499    pavarde36499    6.12
vardas36500    pavarde36500    5.76
vardas36501    pavarde36501    5.16
vardas36504    pavarde36504    6.32
vardas36507    pavarde36507    7.16
vardas36508    pavarde36508       6
vardas36510    pavarde36510    7.08
vardas36512    pavarde36512    8.32
vardas36516    pavarde36516    7.96
vardas36517    pavarde36517    6.64
vardas36518    pavarde36518    7.84
vardas36519    pavarde36519    7.36
vardas36520    pavarde36520    6.84
vardas36521    pavarde36521    7.56
vardas36523    pavarde36523    6.24
vardas36524    pavarde36524    8.48
vardas36525    pavarde36525    6.84
vardas36526    pavarde36526    5.64
vardas36527    pavarde36527    5.24
vardas36529    pavarde36529    7.72
vardas36530    pavarde36530    7.32
vardas36531    pavarde36531     7.8
vardas36532    pavarde36532    6.32
vardas36534    pavarde36534    6.92
vardas36535    pavarde36535    6.28
vardas36536    pavarde36536    5.36
vardas36537    pavarde36537    6.24
vardas36540    pavarde36540    6.36
vardas36541    pavarde36541    5.36
vardas36542    pavarde36542    7.08
vardas36544    pavarde36544    5.12
vardas36545    pavarde36545    6.92
vardas36548    pavarde36548    5.76
vardas36551    pavarde36551    5.36
vardas36552    pavarde36552    6.32
vardas36553    pavarde36553    7.96
vardas36554    pavarde36554       8
vardas36556    pavarde36556    7.68
vardas36558    pavarde36558    6.28
vardas36559    pavarde36559    5.36
vardas36560    pavarde36560    5.44
vardas36562    pavarde36562    7.44
vardas36563    pavarde36563    6.32
vardas36565    pavarde36565    5.76
vardas36566    pavarde36566    5.04
vardas36569    pavarde36569    6.24
vardas36570    pavarde36570    5.44
vardas36571    pavarde36571     6.8
vardas36572    pavarde36572     6.4
vardas36574    pavarde36574    7.92
vardas36575    pavarde36575    8.64
vardas36576    pavarde36576    8.44
vardas36577    pavarde36577    6.44
vardas36578    pavarde36578    8.32
vardas36580    pavarde36580    7.08
vardas36582    pavarde36582    7.52
vardas36583    pavarde36583     6.8
vardas36585    pavarde36585     7.2
vardas36586    pavarde36586    7.96
vardas36587    pavarde36587    7.12
vardas36588    pavarde36588    6.96
vardas36592    pavarde36592    5.52
vardas36593    pavarde36593    5.48
vardas36594    pavarde36594    7.64
vardas36597    pavarde36597    6.08
vardas36600    pavarde36600    6.68
vardas36601    pavarde36601    7.64
vardas36603    pavarde36603    6.96
vardas36604    pavarde36604    6.12
vardas36605    pavarde36605    7.32
vardas36606    pavarde36606     5.8
vardas36607    pavarde36607    8.12
vardas36609    pavarde36609    7.32
vardas36610    pavarde36610    6.64
vardas36616    pavarde36616       7
vardas36617    pavarde36617    7.76
vardas36621    pavarde36621    7.12
vardas36622    pavarde36622       7
vardas36623    pavarde36623    6.52
vardas36626    pavarde36626    6.68
vardas36628    pavarde36628    9.04
vardas36629    pavarde36629    6.96
vardas36630    pavarde36630    8.12
vardas36631    pavarde36631     5.4
vardas36632    pavarde36632    8.36
vardas36636    pavarde36636    8.16
vardas36638    pavarde36638     6.6
vardas36639    pavarde36639     7.4
vardas36643    pavarde36643    8.32
vardas36645    pavarde36645    8.36
vardas36646    pavarde36646    7.76
vardas36647    pavarde36647    6.92
vardas36649    pavarde36649    7.96
vardas36650    pavarde36650     5.8
vardas36651    pavarde36651    7.48
vardas36653    pavarde36653    8.08
vardas36655    pavarde36655    8.32
vardas36656    pavarde36656    9.52
vardas36657    pavarde36657    6.96
vardas36659    pavarde36659    5.36
vardas36660    pavarde36660    6.76
vardas36662    pavarde36662    6.52
vardas36663    pavarde36663     7.2
vardas36667    pavarde36667    5.84
vardas36669    pavarde36669    6.92
vardas36672    pavarde36672    5.36
vardas36676    pavarde36676    5.56
vardas36679    pavarde36679    6.48
vardas36681    pavarde36681    8.56
vardas36682    pavarde36682     7.6
vardas36683    pavarde36683    7.28
vardas36684    pavarde36684    8.44
vardas36685    pavarde36685       7
vardas36686    pavarde36686     5.2
vardas36688    pavarde36688    7.88
vardas36691    pavarde36691     7.6
vardas36692    pavarde36692    6.96
vardas36693    pavarde36693    7.32
vardas36694    pavarde36694    8.56
vardas36695    pavarde36695    6.12
vardas36697    pavarde36697    6.84
vardas36698    pavarde36698    6.08
vardas36702    pavarde36702    5.44
vardas36703    pavarde36703    6.68
vardas36705    pavarde36705    8.16
vardas36706    pavarde36706    5.88
vardas36707    pavarde36707    7.36
vardas36712    pavarde36712    7.36
vardas36715    pavarde36715    6.12
vardas36716    pavarde36716    8.56
vardas36718    pavarde36718    6.76
vardas36719    pavarde36719    6.08
vardas36721    pavarde36721    5.56
vardas36723    pavarde36723       8
vardas36725    pavarde36725       5
vardas36726    pavarde36726       6
vardas36727    pavarde36727    6.96
vardas36729    pavarde36729    5.16
vardas36730    pavarde36730    7.12
vardas36732    pavarde36732    7.28
vardas36734    pavarde36734    5.76
vardas36735    pavarde36735    6.36
vardas36737    pavarde36737    8.04
vardas36738    pavarde36738    6.08
vardas36739    pavarde36739    7.12
vardas36742    pavarde36742    8.88
vardas36743    pavarde36743    5.04
vardas36744    pavarde36744    5.08
vardas36745    pavarde36745    6.88
vardas36747    pavarde36747    6.48
vardas36749    pavarde36749     8.4
vardas36750    pavarde36750       8
vardas36753    pavarde36753    8.56
vardas36754    pavarde36754    5.32
vardas36755    pavarde36755    6.12
vardas36758    pavarde36758       5
vardas36759    pavarde36759    5.88
vardas36760    pavarde36760    7.52
vardas36763    pavarde36763    5.64
vardas36766    pavarde36766     7.6
vardas36770    pavarde36770    5.76
vardas36771    pavarde36771    5.32
vardas36772    pavarde36772    7.96
vardas36776    pavarde36776    6.36
vardas36778    pavarde36778    7.64
vardas36779    pavarde36779    8.32
vardas36780    pavarde36780    7.08
vardas36781    pavarde36781    8.96
vardas36782    pavarde36782    8.08
vardas36784    pavarde36784     6.4
vardas36785    pavarde36785    8.24
vardas36787    pavarde36787     7.4
vardas36791    pavarde36791    5.16
vardas36793    pavarde36793    6.96
vardas36794    pavarde36794    6.96
vardas36795    pavarde36795    5.24
vardas36796    pavarde36796    6.48
vardas36797    pavarde36797    6.36
vardas36799    pavarde36799    5.68
vardas36800    pavarde36800    5.44
vardas36804    pavarde36804     5.2
vardas36805    pavarde36805     6.2
vardas36806    pavarde36806    7.28
vardas36807    pavarde36807    5.32
vardas36809    pavarde36809    5.12
vardas36810    pavarde36810    8.48
vardas36811    pavarde36811    6.12
vardas36812    pavarde36812     7.8
vardas36815    pavarde36815    5.76
vardas36818    pavarde36818     7.4
vardas36819    pavarde36819    6.56
vardas36821    pavarde36821    5.48
vardas36822    pavarde36822    8.36
vardas36823    pavarde36823    7.16
vardas36824    pavarde36824    5.08
vardas36825    pavarde36825    8.64
vardas36827    pavarde36827    8.04
vardas36828    pavarde36828    7.16
vardas36830    pavarde36830     7.6
vardas36831    pavarde36831    7.48
vardas36832    pavarde36832     8.2
vardas36833    pavarde36833    6.28
vardas36834    pavarde36834     7.6
vardas36835    pavarde36835    7.76
vardas36836    pavarde36836    8.76
vardas36839    pavarde36839       6
vardas36840    pavarde36840    7.16
vardas36841    pavarde36841    6.16
vardas36843    pavarde36843     7.6
vardas36846    pavarde36846    5.36
vardas36849    pavarde36849    7.76
vardas36850    pavarde36850    8.56
vardas36851    pavarde36851       7
vardas36852    pavarde36852    7.04
vardas36854    pavarde36854     5.4
vardas36856    pavarde36856    5.76
vardas36857    pavarde36857    6.24
vardas36860    pavarde36860    8.24
vardas36861    pavarde36861    7.48
vardas36863    pavarde36863     7.2
vardas36864    pavarde36864    7.64
vardas36865    pavarde36865    7.96
vardas36866    pavarde36866       6
vardas36867    pavarde36867    5.84
vardas36868    pavarde36868    5.08
vardas36869    pavarde36869     5.4
vardas36871    pavarde36871     5.6
vardas36872    pavarde36872    6.04
vardas36873    pavarde36873    5.48
vardas36874    pavarde36874    8.72
vardas36877    pavarde36877    7.08
vardas36880    pavarde36880    8.04
vardas36882    pavarde36882    9.52
vardas36883    pavarde36883    5.08
vardas36887    pavarde36887    5.92
vardas36890    pavarde36890    7.64
vardas36891    pavarde36891     5.2
vardas36892    pavarde36892     5.2
vardas36893    pavarde36893    6.84
vardas36894    pavarde36894    8.64
vardas36895    pavarde36895    8.32
vardas36896    pavarde36896    5.56
vardas36899    pavarde36899    5.56
vardas36902    pavarde36902    7.68
vardas36904    pavarde36904    6.08
vardas36905    pavarde36905    7.88
vardas36906    pavarde36906     7.2
vardas36908    pavarde36908    5.24
vardas36909    pavarde36909    8.76
vardas36911    pavarde36911       8
vardas36912    pavarde36912    8.76
vardas36913    pavarde36913    6.12
vardas36915    pavarde36915    5.64
vardas36916    pavarde36916    7.68
vardas36917    pavarde36917    7.08
vardas36919    pavarde36919    6.96
vardas36921    pavarde36921    8.32
vardas36922    pavarde36922    5.36
vardas36923    pavarde36923    6.72
vardas36925    pavarde36925    6.04
vardas36926    pavarde36926    6.96
vardas36927    pavarde36927    5.28
vardas36929    pavarde36929    5.96
vardas36930    pavarde36930    7.64
vardas36931    pavarde36931     8.2
vardas36933    pavarde36933    7.28
vardas36936    pavarde36936    5.44
vardas36937    pavarde36937    8.08
vardas36938    pavarde36938    5.36
vardas36940    pavarde36940     8.4
vardas36941    pavarde36941    6.16
vardas36942    pavarde36942    5.16
vardas36944    pavarde36944    7.64
vardas36945    pavarde36945    5.92
vardas36947    pavarde36947    6.16
vardas36948    pavarde36948    7.64
vardas36949    pavarde36949    6.88
vardas36951    pavarde36951    6.12
vardas36954    pavarde36954    5.76
vardas36957    pavarde36957     7.6
vardas36958    pavarde36958    7.92
vardas36959    pavarde36959    8.72
vardas36960    pavarde36960    7.64
vardas36961    pavarde36961    6.72
vardas36964    pavarde36964    5.96
vardas36965    pavarde36965    7.52
vardas36968    pavarde36968    7.04
vardas36970    pavarde36970     7.8
vardas36971    pavarde36971    8.72
vardas36973    pavarde36973    6.96
vardas36976    pavarde36976    6.24
vardas36977    pavarde36977    5.92
vardas36978    pavarde36978    6.28
vardas36979    pavarde36979     5.8
vardas36981    pavarde36981     6.6
vardas36982    pavarde36982    5.32
vardas36983    pavarde36983    5.28
vardas36985    pavarde36985     7.6
vardas36991    pavarde36991    7.28
vardas36992    pavarde36992    5.64
vardas36996    pavarde36996    8.48
vardas36997    pavarde36997     6.6
vardas36998    pavarde36998    7.92
vardas37000    pavarde37000    5.88
vardas37001    pavarde37001    8.52
vardas37003    pavarde37003     8.8
vardas37004    pavarde37004    5.92
vardas37005    pavarde37005     8.2
