Vardas         Pavarde        Galutinis (vid.)
vardas47735    pavarde47735    3.68
vardas47737    pavarde47737    3.24
vardas47740    pavarde47740    4.64
vardas47741    pavarde47741    3.68
vardas47744    pavarde47744       4
vardas47745    pavarde47745    2.96
vardas47749    pavarde47749     3.6
vardas47751    pavarde47751    2.56
vardas47754    pavarde47754    2.28
vardas47755    pavarde47755    4.88
vardas47758    pavarde47758    2.84
vardas47761    pavarde47761    4.64
vardas47763    pavarde47763    3.24
vardas47765    pavarde47765    3.56
vardas47769    pavarde47769    4.68
vardas47770    pavarde47770    3.16
vardas47771    pavarde47771    2.76
vardas47773    pavarde47773    3.04
vardas47775    pavarde47775    4.36
vardas47777    pavarde47777    3.48
vardas47778    pavarde47778     2.4
vardas47779    pavarde47779    2.84
vardas47781    pavarde47781    4.44
vardas47782    pavarde47782    2.28
vardas47783    pavarde47783    3.64
vardas47788    pavarde47788    3.44
vardas47789    pavarde47789    3.68
vardas47792    pavarde47792    2.12
vardas47799    pavarde47799    4.64
vardas47801    pavarde47801    4.12
vardas47803    pavarde47803     4.4
vardas47804    pavarde47804    2.92
vardas47805    pavarde47805    3.32
vardas47806    pavarde47806    3.64
vardas47807    pavarde47807    4.32
vardas47811    pavarde47811    4.72
vardas47813    pavarde47813    4.92
vardas47814    pavarde47814    3.56
vardas47817    pavarde47817       4
vardas47819    pavarde47819    4.64
vardas47820    pavarde47820     3.6
vardas47821    pavarde47821     4.4
vardas47824    pavarde47824    3.16
vardas47835    pavarde47835     4.4
vardas47836    pavarde47836    4.84
vardas47837    pavarde47837    3.48
vardas47838    pavarde47838       3
vardas47841    pavarde47841     3.8
vardas47842    pavarde47842     4.4
vardas47846    pavarde47846    3.96
vardas47847    pavarde47847    3.64
vardas47848    pavarde47848    4.48
vardas47849    pavarde47849    3.44
vardas47850    pavarde47850     2.6
vardas47851    pavarde47851    4.56
vardas47854    pavarde47854    3.76
vardas47855    pavarde47855    3.84
vardas47856    pavarde47856    3.24
vardas47859    pavarde47859     2.6
vardas47860    pavarde47860    3.24
vardas47861    pavarde47861    2.84
vardas47864    pavarde47864    4.28
vardas47867    pavarde47867    3.04
vardas47870    pavarde47870    4.72
vardas47880    pavarde47880    3.72
vardas47883    pavarde47883    3.68
vardas47885    pavarde47885    3.48
vardas47897    pavarde47897    4.32
vardas47899    pavarde47899    4.12
vardas47900    pavarde47900    4.96
vardas47902    pavarde47902    4.48
vardas47903    pavarde47903    4.56
vardas47907    pavarde47907    4.08
vardas47909    pavarde47909     4.4
vardas47911    pavarde47911    2.72
vardas47918    pavarde47918     3.8
vardas47920    pavarde47920     3.4
vardas47921    pavarde47921    3.16
vardas47926    pavarde47926     4.2
vardas47930    pavarde47930    4.76
vardas47932    pavarde47932    3.48
vardas47934    pavarde47934    4.44
vardas47936    pavarde47936    3.56
vardas47937    pavarde47937    2.44
vardas47943    pavarde47943    3.72
vardas47949    pavarde47949    3.52
vardas47952    pavarde47952    2.92
vardas47953    pavarde47953    4.08
vardas47954    pavarde47954     4.6
vardas47957    pavarde47957    3.52
vardas47958    pavarde47958    2.76
vardas47960    pavarde47960    3.44
vardas47961    pavarde47961    4.24
vardas47963    pavarde47963    2.84
vardas47964    pavarde47964    2.28
vardas47966    pavarde47966    3.72
vardas47967    pavarde47967    4.08
vardas47972    pavarde47972    4.28
vardas47973    pavarde47973    4.44
vardas47975    pavarde47975    4.72
vardas47976    pavarde47976    4.92
vardas47977    pavarde47977    3.32
vardas47980    pavarde47980    4.24
vardas47981    pavarde47981    3.48
vardas47985    pavarde47985    3.96
vardas47986    pavarde47986    3.96
vardas47988    pavarde47988    4.28
vardas47989    pavarde47989    3.96
vardas47990    pavarde47990    3.48
vardas47994    pavarde47994    4.16
vardas47995    pavarde47995    4.48
vardas47996    pavarde47996    3.48
vardas47997    pavarde47997    3.68
vardas48000    pavarde48000    3.84
vardas48003    pavarde48003    2.24
vardas48007    pavarde48007    4.28
vardas48008    pavarde48008    3.32
vardas48009    pavarde48009    3.56
vardas48011    pavarde48011     3.6
vardas48012    pavarde48012    3.72
vardas48013    pavarde48013    4.16
vardas48016    pavarde48016    2.76
vardas48017    pavarde48017     4.2
vardas48018    pavarde48018    2.04
vardas48019    pavarde48019    3.16
vardas48021    pavarde48021    4.48
vardas48022    pavarde48022       4
vardas48025    pavarde48025    4.48
vardas48027    pavarde48027    2.76
vardas48029    pavarde48029    4.12
vardas48030    pavarde48030    2.88
vardas48031    pavarde48031    4.96
vardas48033    pavarde48033    2.28
vardas48036    pavarde48036     3.6
vardas48037    pavarde48037    3.88
vardas48041    pavarde48041    3.04
vardas48048    pavarde48048    4.56
vardas48051    pavarde48051    3.96
vardas48052    pavarde48052    3.56
vardas48054    pavarde48054    2.28
vardas48055    pavarde48055    4.64
vardas48056    pavarde48056       4
vardas48058    pavarde48058    3.56
vardas48059    pavarde48059    4.28
vardas48061    pavarde48061    2.36
vardas48062    pavarde48062    2.96
vardas48063    pavarde48063     4.2
vardas48064    pavarde48064    4.44
vardas48070    pavarde48070    4.28
vardas48071    pavarde48071    2.72
vardas48072    pavarde48072    3.88
vardas48073    pavarde48073    3.92
vardas48078    pavarde48078    1.48
vardas48080    pavarde48080    3.44
vardas48083    pavarde48083    2.96
vardas48084    pavarde48084    3.24
vardas48085    pavarde48085    2.36
vardas48087    pavarde48087    4.32
vardas48092    pavarde48092     2.6
vardas48093    pavarde48093    3.52
vardas48095    pavarde48095    4.48
vardas48096    pavarde48096    2.92
vardas48097    pavarde48097    4.04
vardas48098    pavarde48098    4.64
vardas48100    pavarde48100    4.36
vardas48102    pavarde48102    2.68
vardas48105    pavarde48105    1.88
vardas48106    pavarde48106    3.04
vardas48107    pavarde48107    2.28
vardas48109    pavarde48109    4.88
vardas48113    pavarde48113     3.4
vardas48116    pavarde48116     4.8
vardas48117    pavarde48117    3.84
vardas48118    pavarde48118    3.84
vardas48122    pavarde48122    3.84
vardas48123    pavarde48123    3.96
vardas48124    pavarde48124    3.84
vardas48127    pavarde48127    2.44
vardas48129    pavarde48129     3.2
vardas48130    pavarde48130    4.56
vardas48132    pavarde48132    2.52
vardas48133    pavarde48133    3.36
vardas48135    pavarde48135    2.84
vardas48136    pavarde48136    3.72
vardas48139    pavarde48139     4.8
vardas48142    pavarde48142    3.32
vardas48143    pavarde48143    4.44
vardas48144    pavarde48144    4.44
vardas48146    pavarde48146    3.04
vardas48147    pavarde48147    3.08
vardas48154    pavarde48154    4.44
vardas48158    pavarde48158    4.52
vardas48162    pavarde48162    4.52
vardas48163    pavarde48163    3.08
vardas48164    pavarde48164    4.24
vardas48165    pavarde48165    3.88
vardas48167    pavarde48167    3.24
vardas48169    pavarde48169    2.56
vardas48170    pavarde48170    4.08
vardas48173    pavarde48173     3.6
vardas48174    pavarde48174    4.92
vardas48178    pavarde48178     2.6
vardas48181    pavarde48181     2.6
vardas48188    pavarde48188    4.52
vardas48189    pavarde48189    2.76
vardas48190    pavarde48190    4.36
vardas48191    pavarde48191    4.92
vardas48194    pavarde48194    4.24
vardas48195    pavarde48195    2.44
vardas48196    pavarde48196    4.04
vardas48198    pavarde48198    4.32
vardas48200    pavarde48200     3.4
vardas48201    pavarde48201    3.56
vardas48202    pavarde48202    3.52
vardas48203    pavarde48203    3.08
vardas48205    pavarde48205    3.16
vardas48206    pavarde48206    4.48
vardas48208    pavarde48208    4.56
vardas48212    pavarde48212    2.92
vardas48213    pavarde48213    3.64
vardas48215    pavarde48215    4.32
vardas48216    pavarde48216     3.8
vardas48218    pavarde48218    2.64
vardas48221    pavarde48221     2.2
vardas48225    pavarde48225    3.44
vardas48228    pavarde48228    3.48
vardas48229    pavarde48229     4.4
vardas48231    pavarde48231       3
vardas48232    pavarde48232    2.52
vardas48233    pavarde48233    4.56
vardas48236    pavarde48236    4.32
vardas48242    pavarde48242       4
vardas48244    pavarde48244       4
vardas48245    pavarde48245       4
vardas48247    pavarde48247    4.84
vardas48254    pavarde48254       3
vardas48255    pavarde48255    4.28
vardas48256    pavarde48256    4.72
vardas48260    pavarde48260    4.72
vardas48262    pavarde48262    2.68
vardas48264    pavarde48264    3.68
vardas48265    pavarde48265    4.44
vardas48266    pavarde48266    2.72
vardas48267    pavarde48267       4
vardas48269    pavarde48269    3.24
vardas48271    pavarde48271    4.44
vardas48281    pavarde48281     2.8
vardas48285    pavarde48285    4.36
vardas48287    pavarde48287    3.64
vardas48292    pavarde48292    3.04
vardas48297    pavarde48297    3.08
vardas48299    pavarde48299    4.52
vardas48301    pavarde48301    3.44
vardas48303    pavarde48303    3.84
vardas48306    pavarde48306    2.68
vardas48310    pavarde48310    3.28
vardas48316    pavarde48316    4.56
vardas48320    pavarde48320    3.04
vardas48321    pavarde48321    2.68
vardas48325    pavarde48325    3.64
vardas48328    pavarde48328    3.16
vardas48329    pavarde48329    4.12
vardas48332    pavarde48332     4.6
vardas48333    pavarde48333    3.08
vardas48336    pavarde48336    3.52
vardas48340    pavarde48340    4.56
vardas48347    pavarde48347     3.6
vardas48348    pavarde48348    3.52
vardas48352    pavarde48352    4.28
vardas48353    pavarde48353    4.52
vardas48354    pavarde48354     3.6
vardas48355    pavarde48355    3.96
vardas48356    pavarde48356    2.44
vardas48358    pavarde48358    4.88
vardas48359    pavarde48359     2.8
vardas48360    pavarde48360    4.72
vardas48361    pavarde48361     3.8
vardas48366    pavarde48366    2.92
vardas48369    pavarde48369    4.08
vardas48370    pavarde48370    3.16
vardas48372    pavarde48372    4.28
vardas48374    pavarde48374    4.28
vardas48375    pavarde48375    4.28
vardas48376    pavarde48376    4.72
vardas48377    pavarde48377    2.88
vardas48378    pavarde48378    4.84
vardas48382    pavarde48382    4.72
vardas48384    pavarde48384    3.36
vardas48386    pavarde48386    2.64
vardas48387    pavarde48387    4.04
vardas48389    pavarde48389    4.44
vardas48392    pavarde48392    2.56
vardas48396    pavarde48396     4.2
vardas48401    pavarde48401    3.52
vardas48403    pavarde48403     4.2
vardas48406    pavarde48406    3.24
vardas48407    pavarde48407     2.2
vardas48408    pavarde48408    3.36
vardas48418    pavarde48418    3.64
vardas48420    pavarde48420    4.16
vardas48421    pavarde48421    3.24
vardas48423    pavarde48423    3.32
vardas48424    pavarde48424    4.68
vardas48425    pavarde48425    4.72
vardas48427    pavarde48427     4.4
vardas48428    pavarde48428    4.36
vardas48429    pavarde48429    3.56
vardas48430    pavarde48430    4.08
vardas48433    pavarde48433    3.56
vardas48434    pavarde48434    3.92
vardas48435    pavarde48435    3.56
vardas48436    pavarde48436    2.32
vardas48437    pavarde48437     3.2
vardas48439    pavarde48439    3.52
vardas48442    pavarde48442    4.16
vardas48445    pavarde48445    4.96
vardas48446    pavarde48446    3.16
vardas48448    pavarde48448    3.92
vardas48451    pavarde48451    4.88
vardas48452    pavarde48452    1.96
vardas48455    pavarde48455       4
vardas48456    pavarde48456    3.88
vardas48457    pavarde48457    3.32
vardas48458    pavarde48458    4.36
vardas48459    pavarde48459    4.04
vardas48461    pavarde48461     4.8
vardas48462    pavarde48462     4.6
vardas48464    pavarde48464    3.56
vardas48465    pavarde48465    4.16
vardas48468    pavarde48468    4.96
vardas48471    pavarde48471    4.76
vardas48476    pavarde48476    3.92
vardas48478    pavarde48478    4.24
vardas48481    pavarde48481    4.36
vardas48482    pavarde48482    3.32
vardas48483    pavarde48483    4.64
vardas48488    pavarde48488    3.32
vardas48489    pavarde48489     2.8
vardas48498    pavarde48498     3.2
vardas48499    pavarde48499     2.6
vardas48500    pavarde48500    2.12
vardas48502    pavarde48502    2.56
vardas48503    pavarde48503    3.76
vardas48507    pavarde48507     1.8
vardas48509    pavarde48509    3.84
vardas48511    pavarde48511    4.64
vardas48513    pavarde48513    4.96
vardas48514    pavarde48514    3.44
vardas48518    pavarde48518     2.6
vardas48519    pavarde48519    3.28
vardas48521    pavarde48521    4.72
vardas48522    pavarde48522       4
vardas48523    pavarde48523    3.96
vardas48529    pavarde48529    4.28
vardas48530    pavarde48530    2.84
vardas48531    pavarde48531    2.84
vardas48532    pavarde48532    4.76
vardas48535    pavarde48535    3.64
vardas48538    pavarde48538    4.52
vardas48539    pavarde48539     3.4
vardas48540    pavarde48540    2.92
vardas48545    pavarde48545     2.8
vardas48549    pavarde48549    3.12
vardas48551    pavarde48551    4.68
vardas48552    pavarde48552    4.32
vardas48553    pavarde48553    4.68
vardas48555    pavarde48555     4.6
vardas48558    pavarde48558    4.08
vardas48560    pavarde48560    4.16
vardas48564    pavarde48564    3.32
vardas48566    pavarde48566    3.72
vardas48568    pavarde48568    2.68
vardas48569    pavarde48569    4.68
vardas48571    pavarde48571    3.92
vardas48572    pavarde48572     2.6
vardas48577    pavarde48577    2.68
vardas48578    pavarde48578    4.84
vardas48579    pavarde48579     3.6
vardas48584    pavarde48584       3
vardas48585    pavarde48585    3.16
vardas48587    pavarde48587    2.44
vardas48589    pavarde48589    3.12
vardas48593    pavarde48593    2.96
vardas48594    pavarde48594    2.68
vardas48599    pavarde48599    2.28
vardas48600    pavarde48600     3.4
vardas48601    pavarde48601    3.64
vardas48608    pavarde48608    2.92
vardas48609    pavarde48609    3.92
vardas48616    pavarde48616    3.52
vardas48620    pavarde48620     3.4
vardas48623    pavarde48623     3.6
